customer_id,recency,frequency,monetary,recency_cluster,frequency_cluster,monetary_cluster,final_score,segment
13979,74,54,869.8700000000001,3,0,0,3,Business
13980,61,11,200.14000000000001,3,0,0,3,Business
13990,66,16,311.3,3,0,0,3,Business
13992,90,5,76.8,3,0,0,3,Business
14013,98,34,473.02,3,0,0,3,Business
14014,78,39,505.18000000000006,3,0,0,3,Business
14024,63,16,327.7,3,0,0,3,Business
14027,61,6,104.82000000000002,3,0,0,3,Business
14038,79,93,1554.4799999999989,3,0,0,3,Business
14045,110,6,1659.75,3,0,0,3,Business
14047,74,34,1290.0099999999998,3,0,0,3,Business
14050,107,54,746.3600000000001,3,0,0,3,Business
14055,107,10,725.6400000000001,3,0,0,3,Business
14078,66,65,1049.3700000000003,3,0,0,3,Business
14089,57,13,158.75,3,0,0,3,Business
14104,125,21,216.20999999999998,3,0,0,3,Business
14105,86,76,1260.3300000000002,3,0,0,3,Business
14108,90,35,594.1600000000001,3,0,0,3,Business
14124,85,5,419.58000000000004,3,0,0,3,Business
14127,93,44,709.7099999999996,3,0,0,3,Business
14128,61,46,637.5000000000001,3,0,0,3,Business
14138,120,46,965.8800000000005,3,0,0,3,Business
14152,76,50,611.0900000000001,3,0,0,3,Business
14161,127,104,1097.6200000000001,3,0,0,3,Business
14163,64,52,2445.9100000000008,3,0,0,3,Business
14164,71,29,1631.7700000000002,3,0,0,3,Business
14165,98,24,120.44,3,0,0,3,Business
14177,85,42,544.51,3,0,0,3,Business
14188,72,71,2018.91,3,0,0,3,Business
14196,107,6,335.52,3,0,0,3,Business
14210,92,103,1900.89,3,0,0,3,Business
14223,123,61,975.23,3,0,0,3,Business
14231,95,54,822.0600000000001,3,0,0,3,Business
14236,81,15,490.86,3,0,0,3,Business
14240,90,42,890.3400000000005,3,0,0,3,Business
14241,95,10,213.70000000000002,3,0,0,3,Business
14246,111,75,1474.0600000000006,3,0,0,3,Business
14264,125,19,319.4700000000001,3,0,0,3,Business
14265,110,31,530.18,3,0,0,3,Business
14272,74,33,437.96000000000004,3,0,0,3,Business
14284,80,34,578.4500000000002,3,0,0,3,Business
14287,65,11,151.23,3,0,0,3,Business
14301,108,16,632.04,3,0,0,3,Business
14314,107,8,120.0,3,0,0,3,Business
14323,115,41,574.2600000000001,3,0,0,3,Business
14344,98,71,889.9300000000002,3,0,0,3,Business
14350,68,21,258.7,3,0,0,3,Business
14353,127,6,90.6,3,0,0,3,Business
14354,90,9,163.62,3,0,0,3,Business
14356,61,38,666.9399999999999,3,0,0,3,Business
14404,109,101,1409.7200000000003,3,0,0,3,Business
14407,108,76,2111.0799999999995,3,0,0,3,Business
14409,71,55,1908.2499999999998,3,0,0,3,Business
14414,92,98,1485.1300000000003,3,0,0,3,Business
14420,86,30,385.87,3,0,0,3,Business
14431,69,21,423.26,3,0,0,3,Business
14442,120,68,1544.6200000000001,3,0,0,3,Business
14451,61,105,643.9000000000001,3,0,0,3,Business
14460,111,17,383.34,3,0,0,3,Business
14466,60,72,2272.4000000000015,3,0,0,3,Business
14473,75,7,234.34,3,0,0,3,Business
14475,69,47,799.8199999999997,3,0,0,3,Business
14501,95,12,190.30999999999997,3,0,0,3,Business
14513,101,18,438.49,3,0,0,3,Business
14520,120,4,270.6,3,0,0,3,Business
14523,109,12,241.09000000000003,3,0,0,3,Business
14537,58,10,355.5600000000001,3,0,0,3,Business
14555,58,19,312.54,3,0,0,3,Business
14557,86,32,0.0,3,0,0,3,Business
14561,76,69,1080.7600000000004,3,0,0,3,Business
14566,111,4,1432.0,3,0,0,3,Business
14567,57,34,1524.4600000000005,3,0,0,3,Business
14569,120,12,227.39,3,0,0,3,Business
14584,94,99,1020.0599999999994,3,0,0,3,Business
14586,129,27,134.15999999999997,3,0,0,3,Business
14603,68,2,660.0,3,0,0,3,Business
14608,59,20,1785.1499999999999,3,0,0,3,Business
14609,73,4,601.5600000000001,3,0,0,3,Business
14619,128,22,379.50999999999993,3,0,0,3,Business
14621,90,96,1765.76,3,0,0,3,Business
14622,126,21,320.58,3,0,0,3,Business
14645,98,30,597.09,3,0,0,3,Business
14652,78,29,114.18000000000002,3,0,0,3,Business
14658,118,29,247.14999999999998,3,0,0,3,Business
14660,87,30,285.73999999999995,3,0,0,3,Business
14687,107,15,628.3799999999999,3,0,0,3,Business
14699,96,8,109.12999999999998,3,0,0,3,Business
14708,125,29,1096.6699999999998,3,0,0,3,Business
14712,60,25,917.07,3,0,0,3,Business
14727,68,10,268.58,3,0,0,3,Business
14745,113,70,1167.16,3,0,0,3,Business
14753,88,30,563.15,3,0,0,3,Business
14757,76,19,420.5,3,0,0,3,Business
14759,113,102,1625.9699999999993,3,0,0,3,Business
14765,59,39,254.10999999999996,3,0,0,3,Business
14772,113,9,139.26,3,0,0,3,Business
14780,55,27,447.67999999999995,3,0,0,3,Business
14801,91,57,189.3399999999999,3,0,0,3,Business
14803,98,44,845.5500000000002,3,0,0,3,Business
14806,76,11,193.39000000000004,3,0,0,3,Business
14818,74,48,657.8,3,0,0,3,Business
14829,60,45,644.65,3,0,0,3,Business
14856,57,65,1290.5300000000007,3,0,0,3,Business
14863,60,11,266.76,3,0,0,3,Business
14869,104,71,717.6999999999999,3,0,0,3,Business
14880,78,46,690.5900000000001,3,0,0,3,Business
14885,132,15,765.3199999999999,3,0,0,3,Business
14887,80,6,1862.0,3,0,0,3,Business
14894,86,23,655.7499999999999,3,0,0,3,Business
14905,125,18,599.9000000000001,3,0,0,3,Business
14908,75,9,277.79999999999995,3,0,0,3,Business
14915,86,13,258.83000000000004,3,0,0,3,Business
14916,71,79,1264.8399999999997,3,0,0,3,Business
14918,116,45,1610.1499999999996,3,0,0,3,Business
14921,90,78,1316.0700000000004,3,0,0,3,Business
14924,128,10,310.05,3,0,0,3,Business
14934,73,88,1888.8400000000006,3,0,0,3,Business
14937,57,35,1617.63,3,0,0,3,Business
14947,73,14,290.82000000000005,3,0,0,3,Business
14951,80,20,311.69000000000005,3,0,0,3,Business
14958,128,41,483.7299999999999,3,0,0,3,Business
14968,90,37,147.59,3,0,0,3,Business
14973,108,32,1314.45,3,0,0,3,Business
14975,58,11,279.94,3,0,0,3,Business
14976,58,73,765.8599999999997,3,0,0,3,Business
15026,81,61,469.0,3,0,0,3,Business
15027,90,37,1051.9499999999996,3,0,0,3,Business
15030,72,7,518.28,3,0,0,3,Business
15043,121,3,537.0,3,0,0,3,Business
15048,117,95,377.5199999999998,3,0,0,3,Business
15057,98,25,1489.5,3,0,0,3,Business
15062,72,57,987.8599999999999,3,0,0,3,Business
15063,66,5,370.79999999999995,3,0,0,3,Business
15067,79,82,1744.7600000000004,3,0,0,3,Business
15071,98,26,982.0699999999997,3,0,0,3,Business
15074,106,41,735.6700000000002,3,0,0,3,Business
15075,78,27,773.0300000000002,3,0,0,3,Business
15092,127,26,457.80999999999995,3,0,0,3,Business
15095,104,49,1364.6999999999996,3,0,0,3,Business
15099,85,23,410.48,3,0,0,3,Business
15100,70,6,635.1,3,0,0,3,Business
15103,87,35,703.3599999999998,3,0,0,3,Business
15108,65,61,1291.75,3,0,0,3,Business
15109,128,31,463.75,3,0,0,3,Business
15111,60,84,1567.4799999999998,3,0,0,3,Business
15119,128,14,266.4,3,0,0,3,Business
15122,86,87,1612.1299999999994,3,0,0,3,Business
15153,121,22,329.25,3,0,0,3,Business
15154,75,75,224.73,3,0,0,3,Business
15156,119,55,961.4899999999999,3,0,0,3,Business
15175,72,23,224.14000000000007,3,0,0,3,Business
15182,125,29,622.8499999999999,3,0,0,3,Business
15184,60,62,402.2,3,0,0,3,Business
15185,71,21,310.62000000000006,3,0,0,3,Business
15193,61,19,499.32,3,0,0,3,Business
15198,123,10,193.64,3,0,0,3,Business
15201,63,97,927.8400000000003,3,0,0,3,Business
15205,85,38,648.8299999999998,3,0,0,3,Business
15211,61,52,894.41,3,0,0,3,Business
15216,88,2,96.6,3,0,0,3,Business
15227,127,58,1219.4,3,0,0,3,Business
15232,114,31,612.0600000000001,3,0,0,3,Business
15234,129,14,197.0,3,0,0,3,Business
15237,79,99,1412.320000000001,3,0,0,3,Business
15238,60,52,1056.5399999999997,3,0,0,3,Business
15243,75,22,316.68,3,0,0,3,Business
15247,93,6,356.0,3,0,0,3,Business
15252,95,44,740.7800000000001,3,0,0,3,Business
15260,101,78,1780.77,3,0,0,3,Business
15263,107,12,156.50999999999996,3,0,0,3,Business
15272,58,63,721.9399999999998,3,0,0,3,Business
15275,120,42,609.1899999999998,3,0,0,3,Business
15289,60,59,935.1000000000004,3,0,0,3,Business
15304,61,26,680.3000000000001,3,0,0,3,Business
15306,123,58,1174.3499999999997,3,0,0,3,Business
15308,68,21,302.27000000000004,3,0,0,3,Business
15312,76,48,921.1000000000001,3,0,0,3,Business
15313,111,1,52.0,3,0,0,3,Business
15315,107,38,551.54,3,0,0,3,Business
15322,86,49,602.9699999999998,3,0,0,3,Business
15325,104,48,161.7399999999999,3,0,0,3,Business
15326,70,29,311.71,3,0,0,3,Business
15330,61,13,714.96,3,0,0,3,Business
15341,81,17,2020.52,3,0,0,3,Business
15342,117,26,391.75999999999993,3,0,0,3,Business
15343,88,21,364.5,3,0,0,3,Business
15348,73,9,158.03999999999996,3,0,0,3,Business
15366,76,44,602.5100000000001,3,0,0,3,Business
15367,58,96,1867.6899999999991,3,0,0,3,Business
15381,66,8,596.85,3,0,0,3,Business
15396,113,14,288.17999999999995,3,0,0,3,Business
15400,114,13,666.7,3,0,0,3,Business
15417,86,28,508.8000000000001,3,0,0,3,Business
15433,66,53,417.86999999999983,3,0,0,3,Business
15434,108,59,997.4800000000004,3,0,0,3,Business
15438,132,25,156.57999999999998,3,0,0,3,Business
15440,55,62,383.67999999999995,3,0,0,3,Business
15450,90,30,429.84,3,0,0,3,Business
15452,60,56,528.48,3,0,0,3,Business
15463,60,7,126.14,3,0,0,3,Business
15466,86,57,334.53000000000014,3,0,0,3,Business
15472,114,76,371.56,3,0,0,3,Business
15475,78,29,454.10999999999984,3,0,0,3,Business
15480,117,45,905.5,3,0,0,3,Business
15485,90,85,2564.5,3,0,0,3,Business
15488,123,2,91.32000000000001,3,0,0,3,Business
15504,82,13,52.83000000000001,3,0,0,3,Business
15520,120,18,343.49999999999994,3,0,0,3,Business
15522,88,56,397.98999999999995,3,0,0,3,Business
15523,85,10,412.00999999999993,3,0,0,3,Business
15541,115,29,85.13000000000002,3,0,0,3,Business
15545,55,80,288.9699999999999,3,0,0,3,Business
15553,61,55,428.9299999999999,3,0,0,3,Business
15573,86,97,591.1899999999999,3,0,0,3,Business
15593,71,5,199.8,3,0,0,3,Business
15596,68,84,1343.3400000000001,3,0,0,3,Business
15597,60,23,315.71999999999997,3,0,0,3,Business
15603,79,2,48.480000000000004,3,0,0,3,Business
15609,65,18,270.03000000000003,3,0,0,3,Business
15612,91,6,195.15,3,0,0,3,Business
15618,87,49,747.0310000000003,3,0,0,3,Business
15624,117,34,588.1300000000001,3,0,0,3,Business
15625,101,68,1504.56,3,0,0,3,Business
15626,75,49,675.8000000000001,3,0,0,3,Business
15643,126,36,647.4000000000003,3,0,0,3,Business
15652,92,21,337.74,3,0,0,3,Business
15653,116,6,877.4399999999999,3,0,0,3,Business
15655,67,37,511.31999999999994,3,0,0,3,Business
15663,107,9,138.14000000000001,3,0,0,3,Business
15675,82,21,323.69,3,0,0,3,Business
15683,118,10,193.75,3,0,0,3,Business
15690,101,19,239.76000000000002,3,0,0,3,Business
15722,109,70,2169.86,3,0,0,3,Business
15724,68,12,212.3,3,0,0,3,Business
15730,123,73,1108.3800000000003,3,0,0,3,Business
15734,115,26,1339.45,3,0,0,3,Business
15744,78,3,34.8,3,0,0,3,Business
15753,130,1,79.2,3,0,0,3,Business
15762,78,37,583.75,3,0,0,3,Business
15763,74,63,1048.67,3,0,0,3,Business
15768,116,28,581.83,3,0,0,3,Business
15775,128,7,104.9,3,0,0,3,Business
15785,60,87,2303.750000000001,3,0,0,3,Business
15797,96,8,2207.4,3,0,0,3,Business
15799,76,98,884.1400000000002,3,0,0,3,Business
15809,69,43,399.2099999999999,3,0,0,3,Business
15830,60,41,547.7,3,0,0,3,Business
15841,73,50,1209.1000000000004,3,0,0,3,Business
15843,99,8,118.95,3,0,0,3,Business
15855,95,80,712.2399999999997,3,0,0,3,Business
15866,102,43,211.88999999999996,3,0,0,3,Business
15885,123,18,379.34999999999997,3,0,0,3,Business
15886,61,12,181.09,3,0,0,3,Business
15888,80,14,141.26999999999998,3,0,0,3,Business
15898,120,85,1379.6299999999997,3,0,0,3,Business
15920,125,60,167.49999999999997,3,0,0,3,Business
15938,113,18,404.58,3,0,0,3,Business
15944,129,6,325.1,3,0,0,3,Business
15947,83,29,1708.2400000000002,3,0,0,3,Business
15950,79,102,1684.459999999999,3,0,0,3,Business
15951,119,43,669.57,3,0,0,3,Business
15957,121,42,428.88999999999993,3,0,0,3,Business
15958,75,7,104.35,3,0,0,3,Business
15970,99,11,314.1,3,0,0,3,Business
15975,85,24,371.01,3,0,0,3,Business
15978,78,49,1098.7800000000002,3,0,0,3,Business
15985,124,38,1037.4200000000003,3,0,0,3,Business
15986,90,14,168.12,3,0,0,3,Business
15994,55,32,414.2700000000001,3,0,0,3,Business
16003,60,103,2735.3700000000003,3,0,0,3,Business
16010,128,79,392.39999999999986,3,0,0,3,Business
16025,60,28,439.66,3,0,0,3,Business
16027,69,17,852.12,3,0,0,3,Business
16031,123,98,547.9,3,0,0,3,Business
16036,88,55,758.9199999999994,3,0,0,3,Business
16037,130,39,855.0200000000001,3,0,0,3,Business
16041,90,6,3166.4,3,0,0,3,Business
16048,86,9,243.69000000000005,3,0,0,3,Business
16052,55,34,362.06000000000006,3,0,0,3,Business
16053,93,84,1511.9499999999996,3,0,0,3,Business
16080,68,11,176.60000000000002,3,0,0,3,Business
16083,101,31,1317.6200000000003,3,0,0,3,Business
16091,125,18,315.06000000000006,3,0,0,3,Business
16092,115,53,779.36,3,0,0,3,Business
16093,107,1,17.0,3,0,0,3,Business
16098,88,67,2005.6300000000003,3,0,0,3,Business
16103,80,48,1429.6399999999999,3,0,0,3,Business
16104,91,28,298.21,3,0,0,3,Business
16108,85,49,816.1,3,0,0,3,Business
16112,70,16,195.74,3,0,0,3,Business
16113,95,30,161.38000000000002,3,0,0,3,Business
16119,73,16,423.36,3,0,0,3,Business
16160,79,22,1009.4500000000004,3,0,0,3,Business
16179,61,11,215.83,3,0,0,3,Business
16181,74,11,305.5400000000001,3,0,0,3,Business
16198,76,15,400.681,3,0,0,3,Business
16205,90,97,757.63,3,0,0,3,Business
16206,55,63,537.06,3,0,0,3,Business
16213,79,6,159.0,3,0,0,3,Business
16215,81,14,242.35000000000002,3,0,0,3,Business
16217,128,19,259.39000000000004,3,0,0,3,Business
16218,60,90,3054.8700000000013,3,0,0,3,Business
16221,98,95,860.86,3,0,0,3,Business
16224,57,96,1295.3000000000004,3,0,0,3,Business
16233,71,25,422.13,3,0,0,3,Business
16236,79,20,432.19999999999993,3,0,0,3,Business
16239,57,21,372.9,3,0,0,3,Business
16243,55,51,409.09999999999974,3,0,0,3,Business
16248,91,7,152.94,3,0,0,3,Business
16266,74,61,861.8899999999998,3,0,0,3,Business
16268,71,45,667.6499999999999,3,0,0,3,Business
16272,117,25,411.7000000000001,3,0,0,3,Business
16281,73,17,2062.06,3,0,0,3,Business
16292,63,19,280.90000000000003,3,0,0,3,Business
16302,108,12,212.82,3,0,0,3,Business
16308,108,4,2560.0,3,0,0,3,Business
16309,92,44,686.6700000000001,3,0,0,3,Business
16320,66,56,1038.46,3,0,0,3,Business
16321,73,16,230.70000000000007,3,0,0,3,Business
16322,120,37,326.74999999999994,3,0,0,3,Business
16342,76,15,322.41,3,0,0,3,Business
16354,74,39,395.79999999999995,3,0,0,3,Business
16357,66,34,658.88,3,0,0,3,Business
16380,91,31,1743.15,3,0,0,3,Business
16383,75,98,643.7599999999996,3,0,0,3,Business
16385,61,57,554.8599999999999,3,0,0,3,Business
16398,125,86,1631.1500000000003,3,0,0,3,Business
16403,69,15,161.04999999999998,3,0,0,3,Business
16404,71,23,443.0500000000001,3,0,0,3,Business
16405,69,5,167.25,3,0,0,3,Business
16413,57,31,262.20000000000005,3,0,0,3,Business
16425,69,21,302.69999999999993,3,0,0,3,Business
16428,82,1,-2.95,3,0,0,3,Business
16429,107,2,284.55,3,0,0,3,Business
16430,58,6,300.85,3,0,0,3,Business
16431,66,76,623.2800000000001,3,0,0,3,Business
16451,88,14,266.97,3,0,0,3,Business
16462,74,4,102.0,3,0,0,3,Business
16468,75,2,74.9,3,0,0,3,Business
16471,68,13,223.95,3,0,0,3,Business
16480,76,53,769.2899999999995,3,0,0,3,Business
16485,78,42,363.65,3,0,0,3,Business
16488,115,31,492.19999999999993,3,0,0,3,Business
16493,73,62,1329.6600000000005,3,0,0,3,Business
16495,129,88,648.2600000000001,3,0,0,3,Business
16503,96,86,1421.4300000000005,3,0,0,3,Business
16505,121,4,777.6,3,0,0,3,Business
16516,90,6,101.7,3,0,0,3,Business
16518,91,42,480.9200000000002,3,0,0,3,Business
16527,82,14,228.06000000000003,3,0,0,3,Business
16536,108,55,538.17,3,0,0,3,Business
16555,110,17,285.89,3,0,0,3,Business
16573,74,46,648.4099999999997,3,0,0,3,Business
16574,72,28,451.43999999999977,3,0,0,3,Business
16581,65,11,70.44,3,0,0,3,Business
16582,114,6,313.61999999999995,3,0,0,3,Business
16584,81,31,908.03,3,0,0,3,Business
16589,72,33,459.2399999999999,3,0,0,3,Business
16594,76,53,181.08999999999997,3,0,0,3,Business
16595,91,85,360.1600000000003,3,0,0,3,Business
16602,121,32,494.7299999999999,3,0,0,3,Business
16603,75,34,482.47,3,0,0,3,Business
16613,71,30,618.59,3,0,0,3,Business
16614,65,26,506.18999999999994,3,0,0,3,Business
16618,121,97,2630.6400000000012,3,0,0,3,Business
16623,128,5,129.45,3,0,0,3,Business
16624,81,48,810.5699999999999,3,0,0,3,Business
16625,68,23,333.08000000000004,3,0,0,3,Business
16627,80,20,322.8,3,0,0,3,Business
16629,74,60,408.6299999999998,3,0,0,3,Business
16637,61,72,1124.5900000000001,3,0,0,3,Business
16641,106,12,231.10000000000002,3,0,0,3,Business
16643,128,27,487.51,3,0,0,3,Business
16650,72,24,518.4200000000001,3,0,0,3,Business
16674,55,93,304.24000000000007,3,0,0,3,Business
16676,66,92,1558.7199999999998,3,0,0,3,Business
16681,73,44,1770.3400000000004,3,0,0,3,Business
16682,58,30,1027.9999999999998,3,0,0,3,Business
16685,91,62,324.24,3,0,0,3,Business
16689,76,16,303.26,3,0,0,3,Business
16696,66,10,657.9,3,0,0,3,Business
16709,85,79,3029.870000000001,3,0,0,3,Business
16715,78,19,301.71999999999997,3,0,0,3,Business
16716,69,3,319.8000000000001,3,0,0,3,Business
16723,92,42,576.4,3,0,0,3,Business
16732,121,28,603.7499999999998,3,0,0,3,Business
16751,90,25,1764.7199999999998,3,0,0,3,Business
16756,96,13,239.4,3,0,0,3,Business
16773,58,26,171.59,3,0,0,3,Business
16774,117,49,654.9200000000001,3,0,0,3,Business
16776,61,71,371.53999999999996,3,0,0,3,Business
16777,81,48,222.62000000000003,3,0,0,3,Business
16778,68,16,245.94,3,0,0,3,Business
16780,101,59,422.23999999999995,3,0,0,3,Business
16793,58,16,243.83999999999997,3,0,0,3,Business
16806,104,93,762.1599999999995,3,0,0,3,Business
16807,127,67,1121.59,3,0,0,3,Business
16808,67,23,288.42,3,0,0,3,Business
16816,104,28,417.06000000000006,3,0,0,3,Business
16828,113,8,128.5,3,0,0,3,Business
16832,126,12,199.15000000000003,3,0,0,3,Business
16833,100,47,1106.5299999999997,3,0,0,3,Business
16842,69,64,1260.4399999999998,3,0,0,3,Business
16850,70,19,332.40999999999997,3,0,0,3,Business
16859,107,72,473.13999999999976,3,0,0,3,Business
16863,60,28,481.35,3,0,0,3,Business
16866,64,11,207.73999999999998,3,0,0,3,Business
16872,78,7,680.02,3,0,0,3,Business
16902,117,44,1706.88,3,0,0,3,Business
16903,60,56,363.20000000000005,3,0,0,3,Business
16906,82,86,559.5900000000001,3,0,0,3,Business
16909,73,19,364.14000000000004,3,0,0,3,Business
16917,129,9,391.5200000000001,3,0,0,3,Business
16921,91,55,154.18000000000004,3,0,0,3,Business
16927,116,6,543.0500000000001,3,0,0,3,Business
16933,120,49,530.08,3,0,0,3,Business
16934,55,61,931.03,3,0,0,3,Business
16950,57,42,1178.56,3,0,0,3,Business
16951,124,87,1262.7500000000014,3,0,0,3,Business
16952,110,16,167.61,3,0,0,3,Business
16953,90,1,20.8,3,0,0,3,Business
16955,126,26,493.67,3,0,0,3,Business
16959,88,7,117.35000000000001,3,0,0,3,Business
16960,61,101,507.04999999999995,3,0,0,3,Business
16961,117,14,234.17,3,0,0,3,Business
16968,108,31,439.4300000000001,3,0,0,3,Business
16978,78,39,344.33,3,0,0,3,Business
16982,61,22,384.06,3,0,0,3,Business
16986,60,3,1873.2,3,0,0,3,Business
16996,63,41,1427.46,3,0,0,3,Business
16998,130,6,287.02,3,0,0,3,Business
17002,74,50,1487.78,3,0,0,3,Business
17011,90,15,270.90000000000003,3,0,0,3,Business
17022,121,7,71.0,3,0,0,3,Business
17025,61,9,357.77,3,0,0,3,Business
17029,111,2,716.0,3,0,0,3,Business
17033,87,28,1030.1399999999999,3,0,0,3,Business
17037,78,77,1253.2199999999996,3,0,0,3,Business
17038,90,22,112.40000000000003,3,0,0,3,Business
17042,63,97,1036.5800000000002,3,0,0,3,Business
17045,114,22,339.44,3,0,0,3,Business
17047,86,65,1100.9,3,0,0,3,Business
17058,82,62,1179.8899999999999,3,0,0,3,Business
17070,115,62,304.23999999999995,3,0,0,3,Business
17079,79,2,118.80000000000001,3,0,0,3,Business
17083,99,52,1405.7799999999995,3,0,0,3,Business
17115,65,43,806.8999999999997,3,0,0,3,Business
17128,100,14,157.09,3,0,0,3,Business
17134,107,23,413.19999999999993,3,0,0,3,Business
17138,98,24,380.5,3,0,0,3,Business
17144,85,48,984.5699999999998,3,0,0,3,Business
17146,106,35,749.78,3,0,0,3,Business
17154,76,23,329.34000000000003,3,0,0,3,Business
17172,75,16,313.26,3,0,0,3,Business
17181,58,23,239.91999999999996,3,0,0,3,Business
17189,106,60,383.74999999999994,3,0,0,3,Business
17197,60,29,1013.01,3,0,0,3,Business
17214,61,102,974.1199999999998,3,0,0,3,Business
17219,121,25,114.23,3,0,0,3,Business
17230,69,73,3466.6700000000005,3,0,0,3,Business
17234,65,14,149.89,3,0,0,3,Business
17252,117,86,348.9099999999999,3,0,0,3,Business
17256,108,16,239.99999999999997,3,0,0,3,Business
17279,58,9,187.82999999999998,3,0,0,3,Business
17298,102,30,498.42,3,0,0,3,Business
17311,79,55,1384.8500000000001,3,0,0,3,Business
17320,101,73,1200.6199999999997,3,0,0,3,Business
17331,124,1,175.2,3,0,0,3,Business
17333,86,28,494.24999999999994,3,0,0,3,Business
17347,87,1,228.96,3,0,0,3,Business
17353,125,8,1740.0,3,0,0,3,Business
17358,99,58,360.8099999999999,3,0,0,3,Business
17370,73,33,446.18,3,0,0,3,Business
17376,71,24,203.2,3,0,0,3,Business
17386,114,28,2686.42,3,0,0,3,Business
17398,115,38,653.3799999999999,3,0,0,3,Business
17409,126,13,771.8499999999999,3,0,0,3,Business
17415,80,14,507.8399999999999,3,0,0,3,Business
17427,72,2,100.8,3,0,0,3,Business
17436,120,9,216.3,3,0,0,3,Business
17460,79,37,452.63000000000005,3,0,0,3,Business
17475,80,14,194.36999999999995,3,0,0,3,Business
17480,74,31,506.51,3,0,0,3,Business
17483,94,21,414.04,3,0,0,3,Business
17490,74,86,1926.8799999999997,3,0,0,3,Business
17498,76,17,272.21999999999997,3,0,0,3,Business
17506,71,16,294.28999999999996,3,0,0,3,Business
17513,73,6,513.2,3,0,0,3,Business
17515,121,87,639.0199999999998,3,0,0,3,Business
17522,95,73,1070.71,3,0,0,3,Business
17526,119,23,706.6999999999999,3,0,0,3,Business
17537,60,74,887.6700000000003,3,0,0,3,Business
17550,67,42,267.16000000000014,3,0,0,3,Business
17560,69,27,854.9500000000002,3,0,0,3,Business
17572,71,12,226.75,3,0,0,3,Business
17573,60,26,362.8999999999999,3,0,0,3,Business
17588,101,23,1240.2000000000003,3,0,0,3,Business
17594,86,50,993.1799999999995,3,0,0,3,Business
17597,66,55,2044.3700000000003,3,0,0,3,Business
17614,58,98,386.3199999999999,3,0,0,3,Business
17628,82,5,75.75000000000001,3,0,0,3,Business
17631,120,39,528.33,3,0,0,3,Business
17637,116,35,547.06,3,0,0,3,Business
17639,129,7,108.5,3,0,0,3,Business
17640,87,5,621.6600000000001,3,0,0,3,Business
17648,61,92,1789.55,3,0,0,3,Business
17668,120,15,347.74999999999994,3,0,0,3,Business
17674,75,27,551.0400000000001,3,0,0,3,Business
17695,132,35,765.34,3,0,0,3,Business
17702,80,80,1719.7200000000003,3,0,0,3,Business
17703,110,55,798.7399999999999,3,0,0,3,Business
17723,96,10,3276.4,3,0,0,3,Business
17724,58,45,995.6500000000002,3,0,0,3,Business
17731,80,83,878.2000000000002,3,0,0,3,Business
17747,101,2,64.65,3,0,0,3,Business
17754,89,90,1632.3099999999995,3,0,0,3,Business
17771,57,54,245.81,3,0,0,3,Business
17783,73,67,283.4699999999997,3,0,0,3,Business
17786,86,68,266.8500000000001,3,0,0,3,Business
17788,74,5,1117.9,3,0,0,3,Business
17791,60,10,106.1,3,0,0,3,Business
17805,74,10,512.31,3,0,0,3,Business
17819,65,49,3661.069999999999,3,0,0,3,Business
17830,120,23,398.7,3,0,0,3,Business
17843,99,37,205.48000000000002,3,0,0,3,Business
17844,107,5,51.56,3,0,0,3,Business
17846,86,1,2033.1,3,0,0,3,Business
17848,82,51,901.2000000000003,3,0,0,3,Business
17849,70,26,605.8,3,0,0,3,Business
17856,120,17,1393.7900000000002,3,0,0,3,Business
17859,130,23,141.92000000000002,3,0,0,3,Business
17867,78,70,583.5200000000003,3,0,0,3,Business
17869,108,40,428.1799999999999,3,0,0,3,Business
17873,81,45,1754.1600000000005,3,0,0,3,Business
17881,130,8,133.35000000000002,3,0,0,3,Business
17886,121,102,869.2799999999999,3,0,0,3,Business
17892,57,28,244.10000000000002,3,0,0,3,Business
17898,86,28,152.06,3,0,0,3,Business
17901,59,19,110.38000000000001,3,0,0,3,Business
17905,71,33,798.99,3,0,0,3,Business
17930,72,39,1740.4799999999998,3,0,0,3,Business
17937,115,43,4301.22,3,0,0,3,Business
17950,73,72,472.12000000000006,3,0,0,3,Business
17958,117,7,508.4599999999999,3,0,0,3,Business
17964,121,98,463.2099999999999,3,0,0,3,Business
17977,60,21,288.14,3,0,0,3,Business
17986,57,1,20.8,3,0,0,3,Business
18017,82,3,523.0,3,0,0,3,Business
18018,108,29,122.13999999999996,3,0,0,3,Business
18024,64,22,236.78000000000003,3,0,0,3,Business
18032,100,5,73.5,3,0,0,3,Business
18036,106,94,403.1199999999999,3,0,0,3,Business
18037,125,19,70.02,3,0,0,3,Business
18053,71,21,297.07000000000005,3,0,0,3,Business
18066,76,10,318.0,3,0,0,3,Business
18073,115,75,3846.740000000002,3,0,0,3,Business
18081,113,17,343.45,3,0,0,3,Business
18086,68,7,101.33999999999999,3,0,0,3,Business
18088,91,37,166.02999999999997,3,0,0,3,Business
18094,82,70,3017.2999999999993,3,0,0,3,Business
18120,96,17,111.14999999999999,3,0,0,3,Business
18121,125,31,653.3000000000001,3,0,0,3,Business
18126,61,52,200.92000000000007,3,0,0,3,Business
18129,67,14,112.55,3,0,0,3,Business
18135,59,20,681.9100000000001,3,0,0,3,Business
18143,117,61,1000.1599999999997,3,0,0,3,Business
18155,76,28,347.82000000000005,3,0,0,3,Business
18160,58,39,638.0600000000002,3,0,0,3,Business
